source	target	search_result	chrf_score	bleurt
Vocês estão procurando falhas nos outros para provar que ninguém é perfeito, como se isso fôsse acalmá-las lá no fundo, no lugar de tentar melhorar suas vidas ou torná-las mais felizes.	You are searching for the faults in others to prove that nobody is perfect, as if this will calm you deep inside, instead of trying to improve your life or make it a happier one.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.18740727771846566	0.029510498046875
Depois disso, se aprofunda em explicar como as mulheres que ficam em casa tornam o Egito mais pobre:	Then she dives into how stay at home wives make Egypt poorer:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1683752377205894	-0.008514404296875
Pertencer ao terceiro mundo não é como ser associado a um clube.	Belonging to the third world is not like being a member in a club.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.1419272689641554	-0.04736328125
Um país ganha seu lugar no dito terceiro mundo porque faz parte dele.. é pobre, possui uma taxa de desenvolvimento baixa e não contribui muito (se é que contribui) para a economia global ou o desenvolvimento (por exemplo, para a pesquisa científica).	A country earns its place in the so-called third world because it belongs there.. it is poor, has a slow development rate, and does not contribute much (if any) to global economy or development (for example, in scientific research).	Um sistema sem qualquer tipo de controlo cidadão, refém de um modelo económico-financeiro, sem preocupações sociais ou ambientais e que fomenta as desigualdades, a pobreza e a perda de direitos à escala global.	0.21377089191573825	0.1805419921875
Sendo assim, se um país faz o que vocês fazem.. isto é, torna-se dependente de outros países produtivos.. encaixa-se no terceiro mundo.	Hence, if a country does what you do.. that is, become dependent on other productive countries.. it fits into the third world.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.18198343828667007	0.047088623046875
E, uma vez que a metade da população desses países pense da mesma forma como vocês pensam, aí então aqueles países passam a ter chance zero de desenvolvimento.	And as long as half the population in those countries think the way you do, then those countries have got zero chance in improvement.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.20868238109207915	0.07763671875
Para que se possa imaginar o grau de fraqueza de nossa taxa de produção, basta dar uns dois exemplos..	To be able to imagine how weak our production rate is, I'll just give a couple of examples..	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1705502053277738	0.00894927978515625
Estima-se que a média de produtividade de um cidadão egípcio é de cerca de 1000$ por ano.. e tende a se fixar ao redor deste número por muitos anos.. enquanto que em Israel, por exemplo, um cidadão produz o equivalente a 15000$/ano..	The average productivity of an Egyptian citizen is estimated to be around 1000$ a year.. and it tends to be fixed around this figure through many years.. while in Israel for example, a citizen produces the equivalent of 15000$/year..	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1517692213889292	0.06524658203125
E num país que costumava pertencer ao terceiro mundo poucos anos atrás, como Singapura, esta quantia alcança 45000$ per capita.. o que significa que a produtividade do cidadão de Singapura é 45 vezes maior do que seu sósia egípcio!!	And in a country which used to belong to the third world only a few years ago like Singapore, this amount reaches 45000$ per capita.. meaning that the productivity of the Singaporean citizen is 45 times as much as that of his Egyptian counterpart!!	Um sistema sem qualquer tipo de controlo cidadão, refém de um modelo económico-financeiro, sem preocupações sociais ou ambientais e que fomenta as desigualdades, a pobreza e a perda de direitos à escala global.	0.16424694384398433	0.0201873779296875
Agora, onde isso pode nos levar, pelo amor de Deus?	Now, where can this get us for God's sake?	Não podia esperar sua saída (se é que vai sair) para fazê-lo?	0.11758242947760393	0.136474609375
É muito simples.. há 78 milhões de egípcios.. a metade deles cresce com a noção de que seu papel principal na vida é reproduzir e atender às necessidades domésticas.	It is as simple as this.. there are 78 million Egyptians.. half of them are brought up to think that their primary role in life is to reproduce and serve their households.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.11266004900528266	-0.07708740234375
Sendo assim, a população inteira fica dependente da outra metade para se alimentar e satisfazer suas necessidades básicas..	Then the whole population is dependent on the other half to feed them and satisfy their basic needs..	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19616298370359098	0.0670166015625
Ao ficar sentada em casa, você está simplesmente se tornando um enorme peso para a economia.	By sitting at home, you are just turning into a huge burden on economy.	Quando as aulas voltarem, ele descobriu uma forma de segurar a molecada em casa ano que vem terceirizando a repressão para a família - sempre ela - que agora pode ir às ruas tranquila, e fazer selfie com a Força Tática, para pedir o impeachment.	0.1504547664497335	0.05535888671875
Você aumenta ainda mais esse peso quando tem mais filhos com o intuito de mantê-la ocupada em casa.	You keep adding to this burden when you keep getting more children to keep yourself occupied at home.	Foi terrível para muita gente, para muitas famílias.	0.08133337353262657	0.0906982421875
O resultado final é mais pobreza e miséria para milhares.	The end result is more poverty and misery for thousands.	Foi terrível para muita gente, para muitas famílias.	0.11427114047201391	0.3046875
Mulheres urbanas são as piores de todas.. elas não são, absolutamente, produtivas.	Urban women are the worst of the lot.. they are not productive at all.	Os representantes do povo nada fazem.  […] É preciso que o mundo saiba o que acontece no Maranhão.	0.15530603871997986	0.064208984375
Uma mulher rural faz seu próprio pão, cultiva seus legumes, cria frangos, costura suas roupas…etc. enquanto que tudo que as mulheres urbanas fazem é consumir, consumir, consumir.	A rural woman bakes her own bread, plants her vegetables, raises chicken, sews clothes…etc. While all what urban women do is consume, consume, consume.	Técnicas de conquista, sedução, sedação e como não deixar indícios de violência sexual e não criar imagem de malvado transferindo para a mulher por meio de técnicas subliminares elaboradas a responsabilidade pela relação.  […]	0.18895756296610722	0.06793212890625
De volta às mulheres urbanas..	So, back to urban women..	O que não precisamos é de uma convenção de homens que odeiam as mulheres.	0.13707511919136037	0.09149169921875
O que elas produzem?	What do they produce?	What do they do?	0.521940630950642	0.60986328125
Qual a sua participação na renda nacional?	What is their share in the national income?	How much do you earn?	0.05391110205455794	0.431884765625
Fazendo uma ligação com o papel do governo,	Tapping on the role of the government,	Esperamos que o governo mude sua postura.	0.19242838177484997	0.133056640625
O governo contribui para essa crise quando deixa de oferecer serviço adequado de creches para ajudar suas funcionárias a permanecer na força de trabalho; por conseguinte, torna mais fácil para o setor privado livrar-se da obrigação para com a mão-de-obra feminina.	The government has contributed to this crisis when it failed to provide adequate daycare service to help their female employees stay in the workforce; hence, making it easier for the private sector to get away without having any obligation towards female workers.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1720311964462379	0.0227203369140625
Por qual razão deveria um proprietário de uma firma se incomodar de prover um serviço que o próprio governo não exige ou se preocupa em oferecer?	Why on earth would a company owner bother to provide a service that the government itself does not require or care to provide?	Esperamos que o governo mude sua postura.	0.09001862815321819	0.197509765625
A alternativa ridícula dos 2 anos de licença maternidade (no setor público) significa somente que aquelas mulheres na verdade não trabalham, ou então como poderiam 2 anos de ausência serem aceitos de forma tão OK por eles?	The ridiculous alternative of the 2 years maternal leave (in the public sector) only means that those women do not actually work, or else how would 2 years of absence be OK with them?	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19657355123770848	-0.017913818359375
Aquelas mulheres retornam para reassumir seus postos de trabalho (se é que o fazem) na mesma posição que ocupavam antes da licença, ficando atrasadas em relação a seus colegas que tiveram suas promoções no momento adequado.	Those women then return (if they ever do) to resume their work in the same position they occupied before their leave, falling back behind their colleagues who got their promotions on time.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.16584135143520318	-0.02593994140625
O setor privado é ainda pior.. dá uma licença maternidade de 3 mesees, depois do qual você pode dar adeus ao seu trabalho.	The private sector is even worse.. it gives a maternal leave of 3 months, after which you can bid your job goodbye.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.2020320485086253	-0.0030460357666015625
Provavelmente aquilo que uma mulher gasta para poder deixar os filhos na creche e com o transporte necessário para continuar neste circuito diário (casa-creche-trabalho-creche-casa) irá ser o bastante para engolir toda a sua renda.	Most probably what a woman pays for daycare and transportation to be able to carry on this daily tour (home-daycare-work-daycare-home) will be enough to swallow her full income.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.10793286913519035	-0.06573486328125
Dessa forma, ela se sente compelida a ficar em casa com seu bebê.	Thus, she finds herself compelled to stay at home with her baby.	Elas são mais fáceis de ser conquistadas e têm vergonha de expor a violência.	0.13915654484882056	0.056243896484375
Levando-nos das ciências sociais para a matemática básica, Fantasia nos ajuda a descobrir porque o Egito continua a ser uma nação pobre:	Taking us from social science to basic maths, Fantasia helps us find out why Egypt continues to be a poor country:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19508920366507795	-0.0231781005859375
1- Com uma diferença de gênero que favorece os homens no índice de alfabetização, temos que nos confrontar com o fato de que somente 59.	1- With the gender gap in favor of males in literacy rates, we have to confront the fact that only 59.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.15191832956284054	-0.05902099609375
4% das mulheres sabem ler e escrever, 93% das quais finalizam o ensino primário e somente 67% chegam a freqüentar a escola secundária.	4% of females could read and write, 93% of which complete the primary stage, while only 67% attend secondary school.	A principal vítima desses PUAs são pré-adolescentes que atingiram a idade de consentimento, 14 anos.	0.15886977175320813	0.0156402587890625
2- Apenas 23% de mulheres ingressam no mercado de trabalho.. totalizando 22% de toda a mão-de-obra no Egito.	2- Only 23% of women join the labor force.. they make 22% of the total labor force in Egypt.	Os representantes do povo nada fazem.  […] É preciso que o mundo saiba o que acontece no Maranhão.	0.10962451917472908	0.0743408203125
3- Daquelas mulheres que se encontram no mercado de trabalho (23%), apenas 22.	3- Of those women in the labor force (23%), only 22.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.11491047678739219	-0.0189208984375
Em vista daquelas cifras tenebrosas, poderia-se pensar que uma crise dessa magnitude deveria ser tratada como prioridade máxima e merecer projetos de programas de reforma.. mas, infelizmente, não podemos contar com isso.	Aside from those horrifying figures, one might think that a crisis of this magnitude must be a top priority while designing reform programs.. yet, unfortunately, we can not count on that.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.12339980809315536	-0.018798828125
Citando a Professora Mahassen Mostafa Hassanin em seu livro: “Egypt: A Poverty Profile” [Egito: Um Perfil da Pobreza]:	Quoting Professor Mahassen Mostafa Hassanin from her book: “Egypt: A Poverty Profile”:	Márcia Horst responded on Reflectindo Sobre Moçambique [pt]	0.10810135615702053	0.12213134765625
Programas de reforma tendem a trabalhar mais para o benefício dos homens do que das mulheres.	Reform programs tend to work to the benefit of men than to the benefit of women.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1665800199244614	0.08575439453125
Programas de desenvolvimento são normalmente dirigidos aos homens e negligenciam mulheres.	And I quote again from the same source:	O que não precisamos é de uma convenção de homens que odeiam as mulheres.	0.1593298668652878	-0.0076446533203125
As mulheres consagram quase todo o seu ganho ao bem-estar de sua família e ainda têm que aquiescer às restrições impostas a seu gênero pela sociedade.	Women devote nearly all their income to the welfare of their family and still have to comply with the constraints of their gender role in the society.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12773724541252693	-0.026519775390625
Isto faz com que o custo de participação no processo de desenvolvimento venha a ser um tanto quanto excessivo.	This makes the cost of their participation in the development process rather excessive.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.2095067910594226	0.073974609375
E isso é tão verdadeiro..	And that is so true..	This is very true.	0.21298753680856733	0.8701171875
As mulheres ingressam de maneira forçada no mercado de trabalho, mesmo antes de poder decidir participar por vontade própria..	Women are rather pushed into the workforce than deciding to join it out of a personal will..	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19915492130078674	0.059906005859375
Faltam-lhes empoderamento, ambição e um ambiente saudável que possam inspirá-las a serem cidadãs produtivas.	They lack empowerment, ambition and a sound environment which might inspire them to be productive citizens.	Um sistema sem qualquer tipo de controlo cidadão, refém de um modelo económico-financeiro, sem preocupações sociais ou ambientais e que fomenta as desigualdades, a pobreza e a perda de direitos à escala global.	0.21318085114773644	0.1790771484375
Para uma maior elaboração desse tópico, cito o trabalho de Ms. Sahar Nasr intitulado: “Women and Poverty” [Mulheres e Pobreza] que fez parte do Joint Report of the National Council for Women and the World Bank [Relatório Conjunto do Conselho Nacional para Mulheres e o Banco Mundial] (2003):	For further elaboration on this point, sited Ms. Sahar Nasr's paper titled: “Women and Poverty” that was a part of the Joint Report of the National Council for Women and the World Bank (2003)	“Tenho família que fugiu de Angola em 75.  Foi terrível para muita gente, para muitas famílias.	0.09457535060669636	-0.056396484375
Em sua pesquisa sobre mulheres chefes-de-família, Nasr descobriu que a maioria daquelas mulheres são viúvas.	In her research on women headed households, Nasr has found that most of those women are widowed.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.146840983093562	-0.0628662109375
Isto quer dizer que, enquanto existe um homem em casa, mulheres pobres não pensariam jamais em ter um emprego.	Which means that as long as there is a man at home, poor women would never consider having a job.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19869366969718202	0.01306915283203125
A Pobreza cobra um Preço Mais Alto de Mulheres e Meninas.	Poverty has Higher Price for Women and Girls.	A principal vítima desses PUAs são pré-adolescentes que atingiram a idade de consentimento, 14 anos.	0.1410299210384567	0.12225341796875
Se por um lado a pobreza não é por si só uma questão de gênero, as mulheres, juntamente com seus filhos, tendem a ser mais vulneráveis à pobreza do que os homens.	While poverty per se is not a gender concern, women, along with their children, tend to be more vulnerable to poverty than men.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12610499105532047	-0.0306396484375
• Preocupações sociais podem também limitar o acesso das mulheres ao mercado de trabalho e o tipo de trabalho que podem escolher.	• Social concerns may also limited women's access to labor market and the type of jobs from which they can choose.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.15568056520762216	-0.062286376953125
• Finalmente, as mulheres geralmente obtêm um grau mais baixo de educação, o que reduz sua capacidade de ganho monetário.	• Finally, women generally have lower educational achievements, reducing their earnings ability.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.2089721582413976	0.04364013671875
Em sua conclusão, pergunta a seus amigos e a todas às mulheres improdutivas	In her closing, she asks her friends and every unproductive woman	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.14884929915835368	0.1053466796875
Vocês percebem, agora, que não podem simplesmente ficar aí sentadas e reclamar?	Do you realize now that you can not just sit there and complain?	Não podia esperar sua saída (se é que vai sair) para fazê-lo?	0.09021676344510998	0.0986328125
Seu país precisa de vocês porque vocês são umas das poucas mulheres jovens, saudáveis, bem educadas com a expectativa de serem produtivas e qualquer desenvolvimento simplesmente não acontecerá enquanto vocês persistirem em jogar contra a parede toda a sua educação e habilidades pessoais e fica sentada aí sem fazer nada.	Your country needs you, because you are one of the very few young, healthy, well-educated women who expected to be productive, and any development would simply not happen as long as you insist on throwing all your education and personal skills against the wall and sitting there doing nothing.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.0756421915076995	-0.036712646484375
SEJAM RESPONSÁVEIS..	BE RESPONSIBLE..	Vai posar de republicano citando o Papa…	0.009861932938856097	-0.01055145263671875
AJAM DE MANEIRA RESPONSÁVEL..	ACT RESPONSIBLE..	Vai posar de republicano citando o Papa…	0.009363295880149893	-0.0361328125
FAÇAM ALGUMA COISA PARA O FUTURO DE SEUS FILHOS..	DO SOMETHING FOR THE FUTURE OF YOUR KIDS..	Os pais estão preocupados.	0.009861932938856096	0.15625
PARE DE FAZER COM QUE SEU PAÍS SEJA MAIS POBRE	STOP MAKING YOUR COUNTRY POORER	#TodaRevoluçaoComeçaComUmaFaísca	0.024242424242424333	0.01506805419921875
Ele nos contou sobre jovens nas ruas, queima de pneus, soldados, pessoas nas ruas com facas e bastões.	There were local elections here yesterday, and the governor had deployed troops to keep the peace.  But that was yesterday.  […]	(…) Quem nos ataca se esquece que somos homens, e acima de tudo, homens de valor (e armados!).	0.12155848713381219	0.061737060546875
Jeremy Weate do Naijablog relatou [en] que a blogueira Talatu-Carmen [en] estaria trancada em um armazém da família com uma centena de outras pessoas.	My parents' driver/gardener came around 08:45 […].  He told us of youths on the streets, of burning tires, of soldiers, of people out with knives and big sticks.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.17013105265508158	-0.044921875
Em Jos, Nigéria, centenas de pessoas podem ter perdido a vida por causa de uma eleição que teve a dimensão de inclinação religiosa.	Everything in Jos - shops, markets, banks, etc.- are all closed and the city is virtually deserted.  All the inhabitants are locked in their homes.	[com] o afastamento dos militares angolanos, que apesar de inúmeras críticas que lhe podem ser feitas têm sido o garante de alguma estabilidade no país, a Guiné mergulharia numa nova espiral de incerteza.	0.20546623741924733	-0.049102783203125
Às vezes a composição complexa de um poema simplifica as questões complexas da vida, às vezes, ajuda você a compreender o seu entorno.	Sometimes the complex composition of a poem simplifies complex issues of life, sometimes it helps you come in terms with your surroundings.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.11896598803395393	-0.0231475830078125
Mas suas indagações, sem fim, são nebulosas:	[…]Has the power at center gone completely callous	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.14080739591974137	0.01297760009765625
Por que aqueles covardes (terroristas) se esquecem de seus deveres para com a humanidade?	Why do those cowards (terrorists) forget their duty towards humanity?	(…) Quem nos ataca se esquece que somos homens, e acima de tudo, homens de valor (e armados!).	0.12470217354348741	0.322265625
E nomeiam o terror como guerra santa (jihad) (Onde) Karma é posta a dançar nua	And name terror as jihad (Where) Karma is made to dance naked	É isso que praticam torturadores, opressores e inquisidores e pedófilos da Igreja Católica.	0.13917268558482765	0.01096343994140625
E no Plano XI… pela primeira vez, existe um capítulo ou seção distinta para as necessidades especiais.	And in the XI Plan…. .for the first time, there is a distinct chapter or a section on disability.	Por fim, foi criado um plano de fidelidade para beneficiar os mais assíduos e um site (saboreie aqui) para divulgar a marca Pipoca do Valdir.	0.17605950737166484	0.007411956787109375
Os blogueiros paquistaneses foram lentos em sua reação a estas notícias, provavelmente por conta do fim de semana e dos feriados do Hajj e de Eid ul Adha, mas alguns deles foram vistos lançando atualizações no Twitter.	Pakistani bloggers were slow to react to this news probably due to the weekend, Hajj and Eid ul Adha holidays.  But some were seen active on Twitter in disseminating the news.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.10731017879032324	-0.06298828125
Egito: O terrorismo na visão de uma criança	Egypt: Defining Terrorism	Os pais estão preocupados.	0.06554677206851128	0.0206451416015625
O blogue egípcio City Bird [ar] escreveu a postagem a seguir:	Egyptian blogger City Bird wrote the following post:	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.1600253684873247	0.059967041015625
A professora pediu aos estudantes para fazerem um desenho sobre o terrorismo.	The teacher asked the students to make a drawing about terrorism.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13453017357962235	-0.01800537109375
E um dos estudantes fez o desenho acima.	And one student drew the above drawing.	Por fim, foi criado um plano de fidelidade para beneficiar os mais assíduos e um site (saboreie aqui) para divulgar a marca Pipoca do Valdir.	0.14200295369785643	0.03558349609375
Ela perguntou: Que diabos você desenhou?	So she said: What the hell have you drawn?	Eu passei horas lendo o que essa turma do PUA Brasil escreve.	0.13176268104176145	0.06072998046875
Queremos um desenho de gente com barba matando gente inocente.	We want a drawing of people with beards killing innocent people.	É isso que praticam torturadores, opressores e inquisidores e pedófilos da Igreja Católica.	0.1331154163012571	0.005298614501953125
Pela quantidade de peixes e animais mortos, pode-se dizer que será necessário uns dez anos ou mais para que toda essa vida volte ao que era antes.	By seeing the quantity of dead fish and animals, we can say that some ten years or more will be necessary to restore life back to what it was before.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.13437301836822388	-0.01372528076171875
O produto químico Endosulfan, usado na fabricação de inseticidas, é usado pela empresa que fica em Resende.	Endosulfan, a chemical used to make insecticides, is used by this company in Resende.	A rodovia Transamazônica, na altura do quilômetro 50, também foi interditada.	0.11688170665669523	-0.00240325927734375
O acidente gerou ainda mais transtornos pois o serviço de água e esgoto suspendeu a captação de água por uns dias, deixando a população em alerta.	The accident has generated even more inconvenience because the water and sewer services have stopped getting water [from the rivers] for a few days, leaving the population on alert.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12785823519629372	-0.04937744140625
Capivara morta, foto tirada pelo professor de Engenharia Ambiental Ricardo Terra, do blog do Roberto Morais	A dead water hog, photo by Environmental Engineering teacher Ricardo Terra, from Blog do Roberto Morais	Assine a petição contra Belo Monte: impeça este desastre ambiental na Amazônia! http://avaaz.org/parebelomonte	0.16378097663183191	0.01131439208984375
O vazamento foi descoberto o vazamento foi descoberto a partir de investigação da Feema, alertada por uma mortandade de peixes no Rio Pirapetinga e Paraíba do Sul..	The leak was discovered after an investigation led by Rio de Janeiro's Environmental Control Body, alerted by mass deaths of fish in the Pirapetinga and Paraiba do Sul rivers.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.1005158417946716	-0.049102783203125
Com sede em Resende, a Servatis, empresa responsável pela fábrica de fertilizantes, confessou o vazamento de 1,5 mil litros de endosulfan e alegou que ele teria sido causado por uma falha humana ao conectar um caminhão tanque.	Resende based Servatis, the company responsible for the fertilizer plant, confessed to the leak of 1.5 thousand litres of endosulfan and alleged it was caused by a human failure when connecting a tanker lorry [pt].	O governo, não obstante ter um orçamento aprovado pela assembleia nacional, ignorou pura e simplesmente as alterações aprovadas pelo plenário da assembleia nacional e executou um orçamento completamente à margem das dotações orçamentais, facto que refletiu de imediato na falta de medicamentos nos hospitais, bem como no desprezo total do governo para com os necessitados.	0.21808313894041273	-0.0285491943359375
Em uma postagem chamada “Além de morte, nenhum risco”, Vitor Menezes contesta o anúncio feito pela empresa em 19 de novembro, pouco de mais de um dia depois do acidente, alegando que a situação estaria sob controle:	In a post titled “Besides death, no risks”, Vitor Menezes [pt] challenges the company's statement of November 19, barely a day after the accident, claming that the situation was under control:	Amilton [sic] havia encerrado as atividades de seu blog no último dia 9, para cuidar de “problemas de saúde e outras dificuldades”.	0.1449140070138393	0.01468658447265625
A empresa Servatis, responsável pelo vazamento do pesticida endosulfan no rio Paraíba do Sul, afirmou aqui em seu site que, de acordo com a sua gerência de meio ambiente, a concentração do produto no rio havia caído a zero e não havia “mais risco à fauna”.	The company responsible for the leak of the pesticide endosulfan in the Paraiba do Sul river, Servatis, said on its website here [pt] that, according to their environment management team, the concentration of the product in the river had dropped to zero and there was no “more risk to fauna.”	Without doing anything to minimize the damage to the Paraiba River “Servatis resumes work this Tuesday” (…) Less than a month since the environmental accident, the audit conducted by a private firm commissioned by the State's Environmental Office was finished quickly and with insufficient time to perform a second audit or to examine in depth the document's contents - measures that could give us more assurance about the company's processes and adjustments to the security of the population - Servatis re-opens!	0.375726256741783	0.274658203125
Os peixes do post abaixo não devem ter recebido o recado.	The fish in the post below must not have received the message.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.14052451632160212	-0.0129241943359375
Peixe morto, pelo professor de Engenharia Ambiental Ricardo Terra, foto do blog do Roberto Morais	Dead fish, by Environmental Engineering teacher Ricardo Terra, from Blog do Roberto Morais	Assine a petição contra Belo Monte: impeça este desastre ambiental na Amazônia! http://avaaz.org/parebelomonte	0.16768043101320915	0.03936767578125
Mais tarde veio a descoberta de que o vazamento do inseticida endosulfan foi maior do que os 1,5 mil litros assumidos pela Servatis.	As discovered later, the leak of insecticide endosulfan was higher than the 1.5 thousand liters stated by Servatis.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12560439049633654	-0.035430908203125
O produto foi derramado durante o descarregamento de um caminhão que tinha capacidade de 30 mil litros, mas apenas 12 mil litros, ainda assim misturados com água da chuva, foram recuperados no dique da empresa.	The product was spilled during the unloading of a 30 thousand liter capacity truck, but only 12 thousand liters, mixed with rain water, were recovered by the company's dike container.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.11775343700591151	-0.10369873046875
A Servatis depois admitiu que pelo menos 8 mil litros podem ter vazado - ao contrário do que tinha sido divulgado na semana anterior.	Servatis later admitted that at least 8 thousand liters may have leaked - contrary to what it had disclosed in the previous week.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.11915667046674168	-0.0132293701171875
O advogado e ambientalista Luiz Felipe Muniz de Souza fala das consequências do vazamento para as comunidades locais:	Lawyer and environmentalist Luiz Felipe Muniz de Souza [pt] comments on the consequences of the leak to local communities:	Os representantes do povo nada fazem.  […] É preciso que o mundo saiba o que acontece no Maranhão.	0.1598088864153657	0.1307373046875
Várias comunidades pesqueiras afetadas estão impedidas de trabalhar e nem sabem ao certo quando poderão retornar, pois a ação do inseticida, mesmo tão distante do ponto em que foi despejado pelos criminosos, e mesmo estando tão diluído - devido ao volume do próprio Rio Paraíba do Sul e devido ao volume d'água das intensas chuvas regionais -, continua provocando mortandade de peixes em toda a foz do Paraíba do Sul, e nas praias do município de São João da Barra e de São Francisco do Itabapoana.	Several affected fishing communities have been prevented from working and do not know for sure when they will be able to resume their activities, because the action of the insecticide, even away from the point where it was dumped by the criminals and being so diluted - due to the volume of the Paraiba do Sul river and to water from intense rains - is still causing the death of fish across the mouth of the Paraiba do Sul river, and on the beaches of Sao Joao da Barra and Sao Francisco do Itabapoana municipalities.	Cerca de 300 indígenas, pescadores e ribeirinhos da bacia do rio Xingu estão acampados pacificamente, desde a madrugada de hoje, no canteiro de obras de Belo Monte para exigir a paralisação das obras da usina hidrelétrica, em Altamira, no Pará.	0.13613708910454694	-0.022705078125
Os criminosos ambientais, que inicialmente se omitiram e mentiram sobre a quantidade do produto arremessado no rio, depois admitiram que foi uma quantidade 10 vezes maior do que a declarada, diante de tantos peixes mortos!	The environmental criminals, who initially failed to act and later lied about the amount of product hurled into the river, admitted it was a 10 times greater amount than they had declared in the face of so many dead fish!	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.10055795819141637	-0.074462890625
Servatis recebeu uma multa de R$ 33 milhões, da qual a empresa afirmou que pretende recorrer, e 20 dias de suspensão.	Servatis received a R$ 33 million fine (about US$ 13.3 million), which will be disputed by the company [pt], and a 20 day suspension penalty.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.10820417429013977	-0.040191650390625
