source	target	search_result	chrf_score	bleurt
Adresse aufrufenQShortcut	Open URL	GetQuotaRoot	0.044444444444444536	0.270751953125
E-Mail-Programm startenQShortcut	Launch Mail	Kontact KMail Plugin	0.23372350753303137	0.1334228515625
Medienwiedergabe startenQShortcut	Launch Media	mutlaqja AT ikarustech DOT com	0.10782608695652184	-0.0215911865234375
Starten (0)QShortcut	Launch (0)	Ctrl; Q Quit	0.0183150183150184	0.07733154296875
Starten (1)QShortcut	Launch (1)	Screenshot starting1	0.08333333333333343	0.323974609375
Starten (2)QShortcut	Launch (2)	GetQuotaRoot	0.035842293906810124	0.0821533203125
Starten (3)QShortcut	Launch (3)	sqlite3 (libsqlite3-0)	0.04901960784313735	0.1776123046875
Starten (4)QShortcut	Launch (4)	A & kde; 4 KPart template	0.0330033003300331	0.046417236328125
Starten (5)QShortcut	Launch (5)	Ctrl; Q Quit	0.0183150183150184	0.06329345703125
Starten (6)QShortcut	Launch (6)	qtoptions (7)	0.05376344086021514	0.181884765625
Starten (7)QShortcut	Launch (7)	qtoptions (7)	0.13467628061221174	0.2203369140625
Starten (8)QShortcut	Launch (8)	nepomukserver (8)	0.14586985081119466	0.2230224609375
Starten (9)QShortcut	Launch (9)	(9) Kernel	0.1395502645502646	0.2332763671875
Starten (A)QShortcut	Launch (A)	Ctrl; Q Quit	0.0183150183150184	0.0477294921875
Starten (B)QShortcut	Launch (B)	Ctrl; Q Quit	0.0183150183150184	0.051788330078125
Starten (C)QShortcut	Launch (C)	Ctrl; Q Quit	0.03663003663003673	0.142333984375
Starten (D)QShortcut	Launch (D)	Ctrl; Q Quit	0.0183150183150184	0.06201171875
Starten (E)QShortcut	Launch (E)	Ctrl; Q Quit	0.0183150183150184	0.0584716796875
Starten (F)QShortcut	Launch (F)	Ctrl; Q File Quit	0.0350877192982457	0.049774169921875
Bildschirm hellerQShortcut	Monitor Brightness Up	ktimetracker; Screen	0.061403508771929925	0.0022678375244140625
Bildschirm dunklerQShortcut	Monitor Brightness Down	ktimetracker; Screen	0.056089743589743675	0.003826141357421875
Tastatur-LEDs an/ausQShortcut	Keyboard Light On/ Off	Disable & fade-in / fade-out	0.10302610302610309	0.1949462890625
Tastatur-LEDs hellerQShortcut	Keyboard Brightness Up	Keyboard LEDs	0.3308783449328328	0.305908203125
Tastatur-LEDs dunklerQShortcut	Keyboard Brightness Down	$kate kscreensaverrc	0.06912442396313374	0.2353515625
AusschaltenQShortcut	Power Off	decreaseShortcut	0.056818181818181906	0.04241943359375
AktivierungQShortcut	Wake Up	increaseShortcut	0.04761904761904771	0.0631103515625
AuswerfenQShortcut	Eject	Ctrl; Q Quit	0.0303030303030304	0.162841796875
BildschirmschonerQShortcut	Screensaver	decreaseShortcut	0.1797246740038502	0.05242919921875
WWWQShortcut	WWW	GetQuotaRoot	1.0000000000000001e-16	0.1534423828125
RuhezustandQFontDatabase	Sleep	Qt Linguist File Info	0.08435659379055614	0.036895751953125
LeichtQShortcut	LightBulb	increaseShortcut	0.06872852233676985	0.100830078125
AnhaltenQShortcut	Shop	GetQuotaRoot	0.034722222222222314	0.09283447265625
VerlaufQShortcut	History	GetQuotaRoot	0.044444444444444536	0.05889892578125
Favorit hinzufügenCopy Link context menu item	Add Favorite	Contact Context Menu	0.072556380967596	0.197509765625
Verknüpfung kopierenQShortcut	Hot Links	Copy Referrer URL	0.03831417624521082	0.228759765625
Helligkeit anpassenQShortcut	Adjust Brightness	mutlaqja AT ikarustech DOT com	0.129983660130719	-0.0170440673828125
BestätigenQShortcut	Community	GetQuotaRoot	0.05376344086021514	0.0927734375
QShortcut	Align Left	Shortcut	0.018726591760299706	0.0909423828125
BuchQShortcut	Book	increaseShortcut	0.032051282051282146	0.01499176025390625
CDQShortcut	CD	decreaseShortcut	1.0000000000000001e-16	0.0172119140625
LöschenQShortcut	Clear Grab	decreaseShortcut	0.0878856104593752	0.057861328125
KopierenBack context menu item	Copy	Context Menu Tab	0.10833333333333339	0.135986328125
AusschneidenPaste context menu item	Cut	Contact Context Menu	0.1111111111111112	0.0787353515625
AnzeigenQShortcut	Display	increaseShortcut	0.06329113924050642	0.0164947509765625
DOSQShortcut	DOS	decreaseShortcut	0.03875968992248071	0.0196075439453125
DokumenteQShortcut	Documents	GetQuotaRoot	0.07168458781362015	0.023406982421875
TabellenkalkulationQShortcut	Spreadsheet	GetQuotaRoot	0.061546695210061626	0.06982421875
WebbrowserQShortcut	Browser	Browser Shortcuts	0.813051877688974	0.44091796875
SpielQShortcut	Game	Ctrl; Q Play Quit	0.03333333333333342	0.037017822265625
iTouchQShortcut	iTouch	increaseShortcut	0.11904761904761914	0.03936767578125
AbmeldenQShortcut	Logoff	Ctrl; Q Quit	1.0000000000000001e-16	0.0711669921875
MarktQShortcut	Market	GetQuotaRoot	0.10551948051948058	0.06768798828125
BesprechungQShortcut	Meeting	Article query dialog	0.12635483683996993	0.0226593017578125
TastaturmenüQShortcut	Keyboard Menu	increaseShortcut	0.09408602150537647	0.100830078125
MenüQShortcut	Top Menu	_Menu	0.2975502058052501	0.51806640625
Meine SeitenQShortcut	My Sites	New KJots Page	0.06666666666666676	0.1346435546875
NachrichtenQShortcut	News	%1 %2Ch (%3 %4)	1.0000000000000001e-16	0.09930419921875
HeimbüroQShortcut	Home Office	QtHelp Home Page	0.19552475669496946	0.2841796875
EinstellungQShortcut	Option	increaseShortcut	0.09523809523809533	0.0225372314453125
EinfügenNo Guesses Found context menu item	Paste	Contact Context Menu	0.11081162024558257	0.06329345703125
TelefonQShortcut	Phone	GetQuotaRoot	0.05847953216374278	0.10906982421875
AntwortQShortcut	Reply	GetQuotaRoot	0.05847953216374278	0.043609619140625
Neu ladenCut context menu item	Reload	Contact Context Menu	0.06944444444444453	0.08465576171875
Fenster drehen	Rotate Windows	Move a window	0.25991313748577666	0.6787109375
AdresseQShortcut	Rotation KB	GetQuotaRoot	0.17271224502526358	0.1297607421875
SpeichernQDialogButtonBox	Save	captionDialog	0.034013605442176964	0.049835205078125
SendenQShortcut	Send	GetQuotaRoot	0.034722222222222314	0.060791015625
RechtschreibprüfungQShortcut	Spellchecker	QtScript Test	0.06944444444444454	0.06634521484375
Bildschirm teilenQShortcut	Split Screen	Ctrl; X Edit Cut	0.07586367880485535	0.09136962890625
UnterstützungQShortcut	Support	--help-qt	0.04629629629629639	0.046783447265625
TerminalQShortcut	Terminal	Terminal execution	0.8479220830357389	0.55322265625
WerkzeugeQShortcut	Tools	Tools Shortcuts	0.6081643148081892	0.427734375
ReisenQShortcut	Travel	GetQuotaRoot	0.0505050505050506	0.073974609375
VideoPhonon::	Video	Video PID:	0.7108314706353922	0.3505859375
TextverarbeitungQShortcut	Word Processor	qtdoc QString	0.06568518880420392	0.1390380859375
VergrößernQShortcut	Zoom In	increaseShortcut	0.04761904761904771	0.08184814453125
VerkleinernQShortcut	Zoom Out	decreaseShortcut	0.08744572861248708	0.1217041015625
AbwesendQShortcut	Away	Ctrl; Q Quit	1.0000000000000001e-16	0.034088134765625
MessengerQShortcut	Messenger	Kopete Messenger	0.9100497431763065	0.355224609375
WebcamQShortcut	WebCam	Webcam	0.28055555555555556	0.6455078125
E-Mail-WeiterleitungQShortcut	Mail Forward	Kopete Email Window	0.13501454854333841	0.1861572265625
BilderQShortcut	Pictures	KRootImage	0.04065040650406514	0.15185546875
MusikPhonon::	Music	Music path:	0.686964886964887	0.295166015625
AkkuQShortcut	Battery	increaseShortcut	0.10548523206751065	0.01287078857421875
BluetoothQShortcut	Bluetooth	Bluetooth	1.0	0.75732421875
DrahtlosQShortcut	Wireless	GetQuotaRoot	0.01984126984126992	0.059600830078125
UltrabreitbandForward context menu item	Ultra Wide Band	Toolbar Context Menu	0.07407407407407417	0.09796142578125
UntertitelQShortcut	Subtitle	decreaseShortcut	0.0946969696969698	0.0169830322265625
ZeitQShortcut	Time	increaseShortcut	0.0641025641025642	0.0145111083984375
RuhezustandQShortcut	Suspend	Ctrl; Q Quit	0.022831050228310595	0.14306640625
Tiefschlaf (Hibernate)QShortcut	Hibernate	Ctrl; Q Chat Quit	0.08978328173374621	0.046783447265625
Bildschirm druckenQShortcut	Print Screen	Ctrl; X Edit Cut	0.04464285714285723	0.11676025390625
HochstelltasteQShortcut	Caps Lock	Ctrl; Q Quit	0.020325203252032603	0.1422119140625
Zahlenblock-FeststelltasteQShortcut	Number Lock	Quanta+: xsltproc	0.08025419287211748	0.1708984375
Rollen-FeststelltastenQShortcut	Scroll Lock	Ctrl; R Move Roll Dice	0.14554559197416345	0.10540771484375
EinfügenQSql	Insert	Qt DlgEdit	0.026455026455026547	0.0845947265625
System-AnforderungQShortcut	System Request	System Requirements	0.7108493408381235	0.63525390625
JaQSql	Yes	QJackCtl	1.0000000000000001e-16	0.0701904296875
NeinQSql	No	NSQCLient	0.061728395061728496	0.0379638671875
Kontext1QShortcut	Context1	Context: %1	0.7873185309751006	0.84619140625
Kontext2QShortcut	Context2	Context Screenshot	0.6789466197421153	0.57666015625
Kontext3QShortcut	Context3	Context Screenshot	0.6789466197421153	0.6123046875
Kontext4QShortcut	Context4	Context Screenshot	0.6789466197421153	0.68017578125
AnrufenQShortcut	Call	GetQuotaRoot	0.034722222222222314	0.04827880859375
AuflegenQShortcut	Hangup	increaseShortcut	0.07142857142857152	0.07122802734375
F%1Translate this string to the string 'LTR' in left-to-right languages or to 'RTL' in right-to-left languages (such as Hebrew and Arabic) to get proper widget layout.	F%1	"Must be ""ltr"" for left-to-right or ""rtl"" for right-to-left"	1.0000000000000001e-16	0.3115234375
LTR	QT_LAYOUT_DIRECTION	LTR	0.02873563218390814	0.12371826171875
XIM	XIM	PIM	0.19444444444444442	0.372314453125
XIM-Eingabemethode	XIM input method	--im XIM server	0.11178784156571563	0.252197265625
Windows-Eingabemethode	Windows input method	Windows installer	0.43623837082483724	0.1829833984375
Mac-OS-X-Eingabemethode	S60 FEP input method	Mac OS X	0.010482180293501129	0.07171630859375
Hierher rollenQWebPage	Scroll here	& Center Map Here	0.11940482685163543	0.384765625
Linke KanteQWebPage	Left edge	Website: http: / /kate. kde. org	0.11973669277040071	0.055450439453125
ObenQWebPage	Top	kcmkonqhtml	0.043859649122807105	0.0242156982421875
Rechte KanteQWebPage	Right edge	Website: http: / /kate. kde. org	0.14203829680020166	0.036529541015625
UntenQWebPage	Bottom	Ununquadium	0.025641025641025734	0.0526123046875
Seite nach linksQWebPage	Page left	mutlaqja AT ikarustech DOT com	0.06802721088435383	-0.004039764404296875
Seite nach obenQWebPage	Page up	mutlaqja AT ikarustech DOT com	0.0625000000000001	0.010040283203125
Seite nach rechtsQWebPage	Page right	Right Go Next Article	0.2235385584899848	0.337158203125
Seite nach untenQWebPage	Page down	mutlaqja AT ikarustech DOT com	0.0510204081632654	0.005634307861328125
Nach links rollenQWebPage	Scroll left	Right Go Next Article	0.10959939531368108	0.42041015625
Nach oben rollenQWebPage	Scroll up	& Ctrl; Page Up	0.05952380952380962	0.306396484375
Nach rechts rollenQWebPage	Scroll right	Right Go Next Article	0.214210435213721	0.486083984375
Nach unten rollenQWebPage	Scroll down	& Ctrl; Page Down	0.13543046787727644	0.411376953125
Unterfenster schließenQDialogButtonBox	Close Tab	Ctrl; F4 Window Close	0.33624338624338623	0.1502685546875
& OKQDialogButtonBox	& OK	& Mailbox	0.04761904761904771	0.0228424072265625
& SpeichernQDialogButtonBox	& Save	& Statistic Buttons	0.11269644334160471	0.184326171875
Zurücksetzentext that appears at the start of nearly-obsolete web pages in the form of a 'searchable index'	Reset	In all cases, the user agent that is being sent by default is displayed in bold text at the top of the page.	0.09221289929131711	0.1109619140625
Nicht speichernQDialogButtonBox	Do n't Save	Krita ora Import Filter	0.0660066006600661	0.060211181640625
Schließen ohne zu speichernQDialogButtonBox	Close without Saving	Ctrl; Q File Quit	0.08579773640014611	0.03857421875
VerwerfenQDialogButtonBox	Discard	Ctrl; Q Chat Quit	0.06493506493506503	0.0482177734375
& JaQDialogButtonBox	& Yes	& Statistic Buttons	0.06289308176100639	0.14599609375
Alles mit Ja beantwortenQDialogButtonBox	Yes to & All	Enable All Dialog Boxes	0.17453108762239677	0.335693359375
& NeinQDialogButtonBox	& No	& Mailbox	0.09523809523809533	0.01546478271484375
Alles mit Nein beantwortenQDialogButtonBox	No to All	Question message box with yes/ no buttons	0.06995980210265933	0.2666015625
Alles speichernQDialogButtonBox	Save All	Ctrl; L File Save All	0.7970238095238096	0.189208984375
AbbrechenQDialogButtonBox	Abort	Ctrl; Q Chat Quit	0.056497175141243035	0.04095458984375
Erneut versuchenQDialogButtonBox	Retry	QEdje Applet Config	0.08581472291149717	0.107177734375
IgnorierenSpelling and Grammar context sub-menu item	Ignore	Disable Context Menus	0.0684931506849316	0.189453125
Voreinstellungen wiederherstellen	Restore Defaults	& Revert to Previous Configuration	0.15347018572825033	0.52734375
Schritt & aufwärts	& Step up	Move & Up	0.07142857142857152	0.6787109375
Schritt abwärts	Step & down	One step back	0.13626232276815525	0.29736328125
Unteres wiederherstellen	Restore Down	Edit Undo	0.04672897196261692	0.33447265625
%1 - [%2]	%1 - [%2]	%1 [%2]	0.3686841401337664	0.7470703125
Fensterheber & rückgängig	& Unshade	Window & Extra	0.07936507936507946	0.1009521484375
- [%1]	- [%1]	- %1	0.14802631578947376	0.57421875
Anweisung kann nicht ausgeführt werdenQSQLiteResult	Unable to execute statement	Cannot parse result image	0.10534915720674243	0.256103515625
Anweisung kann nicht vorbereitet werdenQMYSQLResult	Unable to prepare statement	MySQL server not executable.	0.1627913263233062	0.280517578125
Variable kann nicht gebunden werden	Unable to bind variable	Not Configured	0.06044905008635588	0.327392578125
Zeile %1 kann nicht abgeholt werdenQDB2Result	Unable to fetch record %1	Cannot parse %1	0.07468715621562164	0.2998046875
Nächstes kann nicht geholt werdenQODBCResult	Unable to fetch next	Cannot fetch next record.	0.47343747698215616	0.69482421875
Erste kann nicht geholt werdenQODBCResult	Unable to fetch first	Unable to Generate Sorting Number	0.36774523710585366	0.314208984375
Letzte kann nicht geholt werden	Unable to fetch last	Could Not Fetch	0.13741835873836886	0.57080078125
Verbindungsaufbau nicht möglich	Unable to open connection	Cannot connect.	0.2735232866734766	0.6220703125
Transaktion kann nicht ausgeführt werdenQIBaseDriver	Unable to commit transaction	Failed to run qdbusviewer	0.08828871920144411	0.2861328125
Transaktion kann nicht rückgängig gemacht werdenQMYSQLResult	Unable to rollback transaction	Error on rollback transaction	0.7001497920394404	0.7255859375
Automatische Ausführung kann nicht aktiviert werdenQOCIResult	Unable to set autocommit	Cannot load button image %1 Program cannot continue	0.15832996529314788	0.24462890625
Spalte kann nicht zur Stapelausfürung gebunden werdenQOCIResult	Unable to bind column for batch execute	Backtrace Not Possible	0.09007616533724834	0.258056640625
Stapel-Anweisung kann nicht ausgeführt werdenQOCIResult	Unable to execute batch statement	Cannot Attach Document	0.14527983885737597	0.277099609375
„ Gehe zum Nächsten“ ist nicht möglichQOCIResult	Unable to goto next	Backtrace Not Possible	0.13550502117575294	0.420654296875
Die Allokation der Anweisung ist fehlgeschlagenQOCIResult	Unable to alloc statement	< Error >	0.008130081300813089	0.225341796875
Anweisungstyp kann nicht bestimmt werdenQOCIResult	Unable to get statement type	Unable to Determine Archive Type	0.34394487466737417	0.556640625
Wert kann nicht gebunden werdenQMYSQLResult	Unable to bind value	Cannot parse result image	0.10476190476190485	0.295654296875
Wert kann nicht initialisiert werden	Unable to initialize	Could not construct value	0.09110028319173753	0.47314453125
Anmeldung nicht möglichQOCIDriver	Unable to logon	Unavailable KOffice Document	0.23460642719506475	0.229736328125
Transaktion kann nicht begonnen werdenQSQLite2Result	Unable to begin transaction	Begin transaction failed	0.6124868431959202	0.70654296875
Datenbank kann nicht verwendet werdenQODBCResult	Unable to use database	No Database Connection	0.29812871286354664	0.498779296875
QODBCResult::reset: Es ist nicht möglich ,„ SQL_CURSOR_STATIC“ als Anweisungs-Attribut festzulegen. Bitte überprüfen Sie die Einrichtung des ODBC-Treibers!QODBCResult	QODBCResult: :reset: Unable to set'SQL_CURSOR_STATIC 'as statement attribute. Please check your ODBC driver configuration	No database drivers available. To use this feature you need to install the necessary Qt 3 database drivers.	0.18480711953373094	0.344482421875
Zeile kann nicht geholt werdenQODBCResult	Unable to fetch	Cannot parse result image	0.09592326139088737	0.247314453125
Vorherige kann nicht geholt werdenQODBCResult	Unable to fetch previous	Cannot fetch next record.	0.19848579925688845	0.66943359375
Verbindungsaufbau nicht möglich - der Treiber unterstützt nicht alle benötigten Funktionen	Unable to connect - Driver does n't support all functionality required	No Build Directory configured, cannot build	0.14231440825046443	0.3095703125
Automatische Ausführung kann nicht deaktiviert werden	Unable to disable autocommit	Cannot Remove Configuration	0.09333333333333342	0.33935546875
Automatische Ausführung kann nicht aktiviert werdenQPSQLResult	Unable to enable autocommit	Cannot parse result image	0.10504201680672277	0.1900634765625
Abfrage kann nicht erzeugt werdenQPSQLResult	Unable to create query	Unable to Generate Sorting Number	0.40988705423689936	0.396484375
Transaktion kann nicht begonnen werden	Could not begin transaction	Transaction not started.	0.41218254933140425	0.6904296875
Transaktion kann nicht ausgeführt werden	Could not commit transaction	Transaction not started.	0.39577114926640444	0.61279296875
Transaktion kann nicht rückgängig gemacht werden	Could not rollback transaction	Backtrace Not Possible	0.206499684549874	0.4189453125
Einschreiben nicht möglich	Unable to subscribe	No signing possible	0.13120915032679745	0.64794921875
Ausschreiben nicht möglichQIBaseResult	Unable to unsubscribe	No Database Write Access	0.11380112942612952	0.16455078125
BLOB kann nicht erzeugt werdenQIBaseResult	Unable to create BLOB	Unable to create KCDDB object.	0.7110912089546092	0.45361328125
BLOB kann nicht geschrieben werdenQIBaseResult	Unable to write BLOB	Cannot parse result image	0.09523809523809534	0.23046875
BLOB kann nicht geöffnet werdenQIBaseResult	Unable to open BLOB	Failed to run qdbusviewer	0.10168880650808369	0.2841796875
BLOB kann nicht gelesen werdenQIBaseResult	Unable to read BLOB	Cannot parse result image	0.1010452064668933	0.286376953125
Bereich (Array) kann nicht gefunden werdenQIBaseResult	Could not find array	Search key not found in byte array.	0.32117650827342	0.405517578125
Bereichsdaten können nicht geholt werdenQIBaseResult	Could not get array data	Error accessing Kiosk data	0.16954890802224884	0.3759765625
Abfrageinformation kann nicht eingeholt werdenQIBaseResult	Could not get query info	Authentication Failed: Method %1 Not Supported	0.12891996025533808	0.40380859375
Transaktion kann nicht begonnen werdenQIBaseDriver	Could not start transaction	Begin transaction failed	0.4231653838477674	0.65185546875
Anweisung kann nicht zugewiesen werdenQIBaseResult	Could not allocate statement	Backtrace Not Possible	0.08192213055434948	0.314697265625
Anweisung kann nicht vorbereitet werdenQIBaseResult	Could not prepare statement	Debugger Not Ready	0.07216267992130068	0.40380859375
Eingabe-Anweisung kann nicht beschrieben werdenQIBaseResult	Could not describe input statement	Unable to Determine Archive Type	0.11224521501367146	0.2335205078125
Anweisung kann nicht beschrieben werdenQIBaseResult	Could not describe statement	No File Name Given	0.07699275362318848	0.2371826171875
Anweisung kann nicht geschlossen werdenQIBaseResult	Unable to close statement	Failed to run qdbusviewer	0.09163059163059169	0.2442626953125
Abfrage kann nicht ausgeführt werdenQMYSQLResult	Unable to execute query	Executing query failed.	0.30955917421060397	0.701171875
Nächstes Element kann nicht geholt werdenQIBaseResult	Could not fetch next item	Cannot fetch next record.	0.538162360824175	0.5615234375
Informationen zur Anweisung können nicht geholt werden.QIBaseDriver	Could not get statement info	Failed to run qdbusviewer	0.08403361344537824	0.18212890625
Fehler beim Öffnen der DatenbankQSQLiteResult	Error opening database	Error opening database cursor.	0.9611945412250781	0.6103515625
Daten können nicht geholt werdenQMYSQLResult	Unable to fetch data	Error accessing Kiosk data	0.14813080113666022	0.517578125
Ergebnis kann nicht gespeichert werdenQMYSQLResult	Unable to store result	Unable to save results.	0.6482304393076933	0.81689453125
Nächste Abfrage kann nicht ausgeführt werdenQMYSQLResult	Unable to execute next query	Executing query failed.	0.2597417206618572	0.615234375
Nächstes Ergebnis kann nicht gespeichert werdenQMYSQLResult	Unable to store next result	Cannot fetch next record.	0.23913596187456485	0.69384765625
Anweisung kann nicht zurückgesetzt werdenQSQLiteResult	Unable to reset statement	Cannot parse result image	0.14577922077922084	0.24072265625
Ausgabewert kann nicht gebunden werdenQMYSQLResult	Unable to bind outvalues	Unable to Generate Sorting Number	0.3484731030462771	0.2362060546875
Ergebnis der Anweisung lässt sich nicht speichern	Unable to store statement results	Unable to save results.	0.43450691962051907	0.7216796875
Datenbank kann nicht geöffnet werden: '	Unable to open database '	Unable to open database	0.9506591799511802	0.943359375
Ergebnis lässt sich nicht abholenQSQLite2Result	Unable to fetch results	Cannot parse result image	0.24790435189022678	0.49169921875
Zeile kann nicht abgeholt werdenQSQLiteResult	Unable to fetch row	Cannot parse result image	0.09036144578313264	0.273681640625
Keine AbfrageQSQLiteResult	No query	No Database Write Access	0.10188760188760194	0.28369140625
Parameter können nicht gebunden werdenQSQLiteResult	Unable to bind parameters	Cannot parse result image	0.17644300144300148	0.329833984375
Falsche Anzahl an Parametern	Parameter count mismatch	Wrong Parameter	0.35779540769297985	0.402099609375
Fehler beim Schließen der DatenbankQXml	Error closing database	XML Parsing Error	0.23720791462726945	0.24951171875
Kein Fehler festgestelltQRegExp	no error occurred	No error found.	0.31532630098378245	0.8837890625
Durch Konsument ausgelöster FehlerQXml	error triggered by consumer	XML Parsing Error	0.11164916159735765	0.1719970703125
Unerwartetes DateiendeQXml	unexpected end of file	Unreferred DocumentsWidget	0.14547216736156834	0.058563232421875
Mehr als eine Definition des DokumenttypsQXml	more than one document type definition	Quanta+ KDE XML Validator	0.06320317334713056	0.07391357421875
Beim Lesen des Elements ist ein Fehler aufgetretenQXml	error occurred while parsing element	XML-Error	0.05814418349840913	0.2452392578125
FormatierungskonfliktQXml	tag mismatch	XML Parsing Error	0.05847953216374278	0.07598876953125
Beim Lesen des Inhalts ist ein Fehler aufgetretenQXml	error occurred while parsing content	XML-Error	0.05814418349840913	0.262939453125
Unerwartetes ZeichenQXml	unexpected character	XML Parsing Error	0.04531199087650708	0.02734375
Ungültiger Name für die VerarbeitungsanweisungQXml	invalid name for processing instruction	XML Parsing Error	0.08780445584881073	0.1868896484375
Beim Lesen der XML-Deklaration wurde eine Versionsangabe erwartetQXml	version expected while reading the XML declaration	XML-Error	0.04157440725654515	0.08935546875
Falscher Wert für EinzeldeklarationQXml	wrong value for standalone declaration	XML Parsing Error	0.07352425599262762	0.178955078125
Es wurde eine Dekodierungs- oder Einzeldeklaration beim Lesen der XML-Deklaration erwartetQXml	encoding declaration or standalone declaration expected while reading the XML declaration	& kde; translator for XML	0.059514784179736324	0.23388671875
Es wurde eine Einzeldeklaration beim Lesen der XML-Deklaration erwartetQXml	standalone declaration expected while reading the XML declaration	XML-Error	0.03163065492523368	0.1370849609375
Bei der Feststellung des Dokumenttyps ist ein Fehler aufgetretenQXml	error occurred while parsing document type definition	XML-Error	0.0395169918661489	0.173828125
Buchstabe erwartetQXml	letter is expected	qxsldbg Message	0.06329113924050642	0.00807952880859375
Beim Lesen des Kommentars ist ein Fehler aufgetretenQXml	error occurred while parsing comment	XML-Error	0.05814418349840913	0.1934814453125
Beim Einlesen der Verknüpfung ist ein Fehler aufgetretenQXml	error occurred while parsing reference	XML-Error	0.05470485203159487	0.2076416015625
Interne allgemeine Entität-Referenz ist nicht zulässig in der DTDQXml	internal general entity reference not allowed in DTD	Entity Attribute Name Not Unique	0.10984521542404811	0.37939453125
Extern eingelesene, allgemeine Entität-Referenz ist nicht zulässig bei AttributwertenQXml	external parsed general entity reference not allowed in attribute value	Entity Attribute Name Invalid	0.1729700287453885	0.389892578125
Extern eingelesene, allgemeine Entität-Referenz ist nicht zulässig in der DTDQXml	external parsed general entity reference not allowed in DTD	Entity Attribute Name Not Unique	0.09402820776170077	0.314697265625
Nicht eingelesene Entität-Referenz im falschen KontextQXml	unparsed entity reference in wrong context	Entity Attribute Name Invalid	0.12362126414245894	0.30419921875
Rekursive EntitätenQXml	recursive entities	Qt DlgEdit	0.04182910981156603	0.054962158203125
Fehler in der Textdeklaration einer externen Entity	error in the text declaration of an external entity	Declaration syntax error	0.2815159631857362	0.44189453125
Eingabe-Umleitung kann nicht zum Lesen geöffnet werden.	Could not open input redirection for reading	Cannot open input file.	0.31227500932484475	0.4453125
Ausgabe-Umleitung kann nicht zum Schreiben geöffnet werden.	Could not open output redirection for writing	Unable to open file for writing.	0.29585980364395253	0.5556640625
Der Prozess lässt sich nicht starten.	Process failed to start: %1	Process failed to start.	0.8610805914091424	0.76708984375
Die Wartezeit für Prozess-Operation ist abgelaufen.	Process operation timed out	Process timed out.	0.47264306612764534	0.7958984375
Ressourcenfehler (fork-Fehler): %1	Resource error (fork failure): %1	Invalid database backend: %1	0.08244552294895549	0.3701171875
Kein Programm festgelegt	No program defined	No File Name Given	0.10622880700125231	0.487060546875
Unbekannter FehlerLeft to Right context menu item	Unknown error	Context Menu	0.05602240896358552	0.08453369140625
Die Zieldatei existiert bereits.	Destination file exists	Destination File Already Exists	0.6167537532967199	0.7666015625
Eine sequentielle Datei kann nicht durch blockweises Kopieren umbenannt werden	Will not rename sequential file using block copy	Could Not Rename Original File	0.15495425816490055	0.448486328125
Die Quelldatei kann nicht entfernt werden	Cannot remove source file	Removing not possible	0.18244893554431016	0.37060546875
%1 kann nicht als Eingabe geöffnet werden.	Cannot open %1 for input	Unable to open '%1 '	0.15881643557091898	0.5849609375
Das Öffnen zum Schreiben ist fehlgeschlagen	Cannot open for output	Failed to open file for writing	0.232152008960419	0.568359375
Schreiben eines Blocks nicht möglich	Failure to write block	Cannot Write to Resource	0.1984695548972035	0.423095703125
%1 kann nicht zum Schreiben erstellt werden	Cannot create %1 for output	Unable to open %1 for writing	0.194612461840857	0.5439453125
Zusätzliche Daten am Ende des Dokuments.	Extra content at end of document.	Extra info:	0.11988209232101167	0.66552734375
Ungültiger Wert in Entität.	Invalid entity value.	Entity Attribute Name Invalid	0.42483873824893587	0.5380859375
Ungültes XML-Zeichen.	Invalid XML character.	Invalid XML data:	0.46107713248981314	0.72900390625
Sequenz„]] >“ ist im Inhalt nicht zulässig.	Sequence ']] >' not allowed in content.	< sequence >	0.1619012405796535	0.30810546875
Inhalt mit ungültiger Kodierung aufgetreten.	Encountered incorrectly encoded content.	Invalid archive.	0.03831417624521082	0.271728515625
Namensraum-Vorspann„ %1“ nicht deklariert	Namespace prefix '%1 'not declared	Unable to resolve hostname %1	0.12004613485434189	0.472412109375
Ungültige Namensraum-Deklaration.	Illegal namespace declaration.	undef.	0.032560223389180694	0.138427734375
Attribut neu definiert.	Attribute group %1 already defined.	New Attribute...	0.24989530007779723	0.37158203125
Unerwartetes Zeichen„ %1“ in öffentlicher ID-Zeichenkette.	Unexpected character '%1 'in public id literal.	Unexpected token '%1 '.	0.26543399313695587	0.53955078125
Ungültige XML-Versions-Zeichenkette.	Invalid XML version string.	XML Plugin Error	0.10312754877972276	0.416259765625
Nicht unterstützte XML-Version.	Unsupported XML version.	Error: No XML data file supplied.	0.21215632326317255	0.61181640625
Das Einzeldeklaration-Pseudoattribut muss nach der Kodierung stehen.	The standalone pseudo attribute must appear after the encoding.	Pseudo Type	0.06414870869988884	0.25439453125
%1 ist kein gültiger Name für die Kodierung.	%1 is not valid according to %2.	"""%1"" is not a valid identifier."	0.2742652275260971	0.6884765625
Kodierung %1 wird nicht unterstützt.	Encoding %1 is unsupported	Cannot parse %1	0.08369408369408377	0.49072265625
Einzeldeklaration akzeptiert nur ja oder nein.	Standalone accepts only yes or no.	Selection & only	0.11775912194494727	0.16162109375
Ungültiges Attribut in der XML-Deklaration.	Invalid attribute in XML declaration.	XML Parsing Error	0.07585974082163872	0.400146484375
