Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Learning ProgramsThe group type	Class group
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	The group type games	Game Types
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	GraphicsThe group type	Group shapes
Liedtext speichern ...@action player play	Save Lyrics...	InternetThe group type	& Kind of Group
Wiedergabe@info:whatsthis	Play	Office ProgramsThe group type	Group by File Type
Wiedergabe starten@action player pause	Start playback of the current session	OtherThe group type	& Kind of Group
Pause@info:whatsthis	Pause	MultimediaThe group type	& Kind of Group
Wiedergabe anhalten@action player next song	Pause the playback	SystemThe group type	SystemGroup
Nächstes Stück@action player previous song	Next song	GNOME Work EnvironmentThe group type	GNOME
Vorheriges Stück@action player skip forward	Previous song	KDE Working EnvironmentThe group type	KDE Team
Vorspulen@info:whatsthis	Forward	XFCE Working EnvironmentThe group type	Environment Group
Im Stück vorspulen@action player skip backward	Player seek forward	Other working environments	Other fields
Zurückspulen@info:whatsthis	Rewind	Writing and PublishingThe group type	Grouping & Sorting
Im Stück zurückspulen@action player stop	Player seek backward	ServerThe group type	Server group
Stopp@info:whatsthis	Stop	FontsThe group type	Font Groups
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	System tools	System Info Tool
Datei-Informationen ...@action playlist repeat	File info...	Old system	Modern System
Wiederholen@action playlist shuffle	Repeat	LocalizationThe group type	& Kind of Group
Beliebige Reihenfolge@action player auto-start	Shuffle	VirtualizationThe group type	& Kind of Group
Automatisch starten@action	Auto-Start	SecurityThe group type	Security type
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Energy managementThe group type	Power Management
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	CommunicationThe group type	& Kind of Group
Helikopter@item:inlistbox	Helicopter	NetworkThe group type	Network Type
Applaus@item:inlistbox	Applause	CardsThe group type	& Kind of Group
Gewehrschuss@item:inlistbox	Gunshot	Software SourcesThe group type	Resource Type
Perkussion %1	Percussion %1	ScienceThe group type	Class group
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	Electronics	Electronic
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Package collectionsThe group type	Cluster Groups
Zu öffnende Stücke@info	Song(s) to open	Latest packages onlyThe group type	Expand Recent Groups
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Unknown groupThe type of update	Unknown type
Schwerwiegender Fehler@info:whatsthis	Fatal	Simple UpdateThe type of update	Incremental Update
Die Anwendung beenden@info:whatsthis	Exit the application	Normal updateThe type of update	Incremental Update
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Important updateThe type of update	Incremental Update
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Security-relevant updateThe type of update	Incremental Update
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Enlargement update	Incremental Update
Liedtext speichern ...@action player play	Save Lyrics...	Blocked Update	Update Ban
Wiedergabe@info:whatsthis	Play	AvailableThe type of update	On Update
Wiedergabe starten@action player pause	Start playback of the current session	Unknown update	Unknown note
Pause@info:whatsthis	Pause	No restart is required	Do Not Restart
Wiedergabe anhalten@action player next song	Pause the playback	After this update, a cancellation and re-registration of the system is required	(plugin reload is needed after change)
Nächstes Stück@action player previous song	Next song	Software signature required	Certificate Signature Request
Vorheriges Stück@action player skip forward	Previous song	Stable	Stable
Vorspulen@info:whatsthis	Forward	Unstable	Unmovable
Im Stück vorspulen@action player skip backward	Player seek forward	Testing	Test
Zurückspulen@info:whatsthis	Rewind	The package is not installedThe transaction state	Configuration not yet implemented
Im Stück zurückspulen@action player stop	Player seek backward	Creating package list	Create Folder Playlist
Stopp@info:whatsthis	Stop	Easy update	Automatic Update
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Updates have been installed automatically	Automatically update
Datei-Informationen ...@action playlist repeat	File info...	KPackagekit - Transaction	KPackage
Wiederholen@action playlist shuffle	Repeat	libpackagekit-qt and other things	kfloppy --help-qt
Beliebige Reihenfolge@action player auto-start	Shuffle	Search failed	Search creation failed
Automatisch starten@action	Auto-Start	Installation not possible	Installation Failed
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Install?	Install...
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	The update has been completed	Update complete.
Helikopter@item:inlistbox	Helicopter	Not now	Not present
Applaus@item:inlistbox	Applause	Settings of KPackageKit	KBackgammon settings
Gewehrschuss@item:inlistbox	Gunshot	Hourly	Hourly
Perkussion %1	Percussion %1	Safety-related only	Secure servers only
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	All updates	Update All
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Package file to install	Configuration file to load
Zu öffnende Stücke@info	Song(s) to open	Safety update	Security Alert
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Depending on	Dependency
Schwerwiegender Fehler@info:whatsthis	Fatal	Needed by	Required
Die Anwendung beenden@info:whatsthis	Exit the application	All packages	All folders
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	libfoo	lib
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Signature URL:	Destination URL:
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Key holders:	Keys:
Liedtext speichern ...@action player play	Save Lyrics...	Do you know the user and trust this key?	Password & User Information
Wiedergabe@info:whatsthis	Play	Do you trust the source of these packages?	Do you want to overwrite these files?
Wiedergabe starten@action player pause	Start playback of the current session	Please read the following important information carefully before proceeding:	Then do the following steps:
Pause@info:whatsthis	Pause	Update...	Update
Wiedergabe anhalten@action player next song	Pause the playback	Search for updates:	Search for:
Nächstes Stück@action player previous song	Next song	Automatically install:	Auto refresh:
Vorheriges Stück@action player skip forward	Previous song	Follow-up to new updates	Notification of new messages
Vorspulen@info:whatsthis	Forward	Origin of packages	Source packages
Im Stück vorspulen@action player skip backward	Player seek forward	View Origin of Debug and Developer Packages	Show warnings and debug output
Zurückspulen@info:whatsthis	Rewind	Package name............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................	Package name:
Im Stück zurückspulen@action player stop	Player seek backward	Update system	Updating System Configuration
Stopp@info:whatsthis	Stop	Searching for details	Hide Details
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Search finished	Search Complete
Datei-Informationen ...@action playlist repeat	File info...	Installed	Installed
Wiederholen@action playlist shuffle	Repeat	Intelligent control bar icon	Icons Control Panel Module
Beliebige Reihenfolge@action player auto-start	Shuffle	Monitoring after completion of time-intensive operations	Keep open after operation completed
Automatisch starten@action	Auto-Start	A library that makes foo	Create Library
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Shows all PAM security rules	Obey PAM restrictions
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Security Directive	Security Warning
Helikopter@item:inlistbox	Helicopter	Available services:	& Available Services
Applaus@item:inlistbox	Applause	The /etc/pam.d folder does not exist. Your system either has no support for PAM or there are other setup problems.	If your system uses Pluggable Authentication Modules (PAM), which is normal with recent & Linux; and & Solaris; systems, you should check that your PAM configuration permits login through the service named kde. If you previously used & xdm; successfully, you should not need to make any changes to your PAM configuration in order to use & kdm;. / etc/ pam. conf or / etc/ pam. d/ kde. Information on configuring PAM is beyond the scope of this handbook, but PAM comes with comprehensive documentation (try looking in / usr/ share/ doc/ *pam*/ html/).
Gewehrschuss@item:inlistbox	Gunshot	AbakusGeneric	General
Perkussion %1	Percussion %1	Calculator	Calculator
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	CharmGeneric	Generic
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	iPod	iPodExport
Zu öffnende Stücke@info	Song(s) to open	Local Storage System	Local System
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Mtp	Cmp
Schwerwiegender Fehler@info:whatsthis	Fatal	Devicesync module	Modem Device
Die Anwendung beenden@info:whatsthis	Exit the application	DeviceSync	KitchenSync
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	EWOKGeneric	General
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	QEmu interface	KWeather Interfaces
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	FilelightGeneric	Filelight
Liedtext speichern ...@action player play	Save Lyrics...	Show usage information about hard disks	Shows the disk usage of the mounted devices
Wiedergabe@info:whatsthis	Play	Radial View	Radial Gradient
Wiedergabe starten@action player pause	Start playback of the current session	Galmuri Target Module	Apparent Coordinates module
Pause@info:whatsthis	Pause	Saves files and folders by using KIO	Use & KIO
Wiedergabe anhalten@action player next song	Pause the playback	GwenRenameGeneric	Gwenview
Nächstes Stück@action player previous song	Next song	Batch Renaming Utility for KDE	KDE note taking utility
Vorheriges Stück@action player skip forward	Previous song	Rename with GwenRename	Change Nickname
Vorspulen@info:whatsthis	Forward	KamionGeneric	Truck
Im Stück vorspulen@action player skip backward	Player seek forward	Migration Tool	Transform Tool
Zurückspulen@info:whatsthis	Rewind	User State Migration and Backup Tool	Using the User Agent Changer
Im Stück zurückspulen@action player stop	Player seek backward	KDPus	QtCUPS
Stopp@info:whatsthis	Stop	A service browser for D-BUS	Launch D-Bus Browser
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	PowerSave	Powersave
Datei-Informationen ...@action playlist repeat	File info...	A File Rename Tool	File Renamer
Wiederholen@action playlist shuffle	Repeat	kdigest	kttsd
Beliebige Reihenfolge@action player auto-start	Shuffle	Digest File Checker	File Check Mail In
Automatisch starten@action	Auto-Start	MD5 Digest File	MD5 digest:
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Simple File Check	File Verify
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	SHA1 Digest File	SHA1 digest:
Helikopter@item:inlistbox	Helicopter	Crystallographic Exchange Format	XML Dictionary Exchange Format
Applaus@item:inlistbox	Applause	""" Chemical Markup Language"	Chemical Symbol
Gewehrschuss@item:inlistbox	Gunshot	SMILES format	Formula Shape
Perkussion %1	Percussion %1	ToGenBank Format	Currency Format
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	IUPAC International Chemical Identification Mark	IUPAC
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	JCAMP spectroscopic data exchange format	XMP Schema
Zu öffnende Stücke@info	Song(s) to open	MDL Molfile	MDL
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	MDL Structure Data File	The Data Model for Profile Data
Schwerwiegender Fehler@info:whatsthis	Fatal	SYBYL portable display format	Displaystyle Binomial
Die Anwendung beenden@info:whatsthis	Exit the application	Protein Database Format	Database shape
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	ShelX Document	TeX Documentation
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Visual Molecular Dynamics	Molecular Dynamics (900K)
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	XYZ coordinate format	XYZ
Liedtext speichern ...@action player play	Save Lyrics...	KHTML installation of user scripts	Using KHTMLSettings
Wiedergabe@info:whatsthis	Play	Support for user scripts (GreaseMonkey)	Scripting Support
Wiedergabe starten@action player pause	Start playback of the current session	Execute user scripts to expand the behavior of websites	Configure the stylesheets used to render web pages
Pause@info:whatsthis	Pause	knoware	Kenner
Wiedergabe anhalten@action player next song	Pause the playback	Konstantin	Constantine
Nächstes Stück@action player previous song	Next song	A screen capture program for KDE	KDE Screen Grabbing Utility
Vorheriges Stück@action player skip forward	Previous song	KRegExpEditorGeneric	KGraphEditor
Vorspulen@info:whatsthis	Forward	Editor for regular expressions	The Regular Expression Editor Manual
Im Stück vorspulen@action player skip backward	Player seek forward	BytesEdit widget	BytesEdit Widget
Zurückspulen@info:whatsthis	Rewind	KDE Runtime Observer	KDE Timer
Im Stück zurückspulen@action player stop	Player seek backward	Observes KDE runtime relationships between subordinate elements, signals,... Generic	Defines KDE Network Management UI Plugins
Stopp@info:whatsthis	Stop	System Monitor (dev)	System Monitor
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	K system monitor (GKrellM style)	KDE system monitor
Datei-Informationen ...@action playlist repeat	File info...	KSim2	kmid2
Wiederholen@action playlist shuffle	Repeat	Disk Monitoring Module	System Monitor - Hard Disk
Beliebige Reihenfolge@action player auto-start	Shuffle	Hard Disk	Hard Disk
Automatisch starten@action	Auto-Start	DFreeComment	KDiskFree
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Mounted Partition Monitor	Crashes Monitor
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Lm_sensors status monitor	statusnotifierwatcher
Helikopter@item:inlistbox	Helicopter	Lm_sensors	lm-sensors
Applaus@item:inlistbox	Applause	Email Monitor Module	Mail Viewer
Gewehrschuss@item:inlistbox	Gunshot	Network Status Monitor	Network Monitor
Perkussion %1	Percussion %1	Network	Network
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	Snmp Status Monitor	Samba status monitor
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Snmp	SNMP
Zu öffnende Stücke@info	Song(s) to open	KSupplicant	KStep
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	IEEE 802.1x Supplicant	IEEE 802.1X
Schwerwiegender Fehler@info:whatsthis	Fatal	Kvkbd	Xrdb
Die Anwendung beenden@info:whatsthis	Exit the application	A virtual keyboard for KDEGeneric	KDE creature for your desktop
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Virtual Keyboard	Virtual Keyboard
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	LithiumGeneric	Lithium
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Energy Management Program	Power management applet
Liedtext speichern ...@action player play	Save Lyrics...	Tweak KDE	KDE
Wiedergabe@info:whatsthis	Play	A virtual keyboard	Virtual Keyboard
Wiedergabe starten@action player pause	Start playback of the current session	Viki	Vic
Pause@info:whatsthis	Pause	WorKflow Kate Commands	Let Vi commands override Kate shortcuts
Wiedergabe anhalten@action player next song	Pause the playback	WorKflow command library for Kate	Let Vi commands override Kate shortcuts
Nächstes Stück@action player previous song	Next song	WorKflow Kate Module	KWallet Daemon Module
Vorheriges Stück@action player skip forward	Previous song	WorKflow support for Kate	kate --help-qt
Vorspulen@info:whatsthis	Forward	WorKflow File Commands	File Download Order
Im Stück vorspulen@action player skip backward	Player seek forward	WorKflow File Command Library	Working directory for command
Zurückspulen@info:whatsthis	Rewind	WorKflow Image Commands	Command-Line mode for Image Generation
Im Stück zurückspulen@action player stop	Player seek backward	WorKflow Image Editing Command Library	Docbook Image Wizard
Stopp@info:whatsthis	Stop	WorKflow Text Commands	Command for speaking texts:
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	WorKflow Text Editing Command Library	Commands within the phrase book edit window
Datei-Informationen ...@action playlist repeat	File info...	WorKflow default commands	Standard Command Line Commands
Wiederholen@action playlist shuffle	Repeat	Default WorKflow Command Library	Standard Command Line Commands
Beliebige Reihenfolge@action player auto-start	Shuffle	WorKflow	KVocTrain
Automatisch starten@action	Auto-Start	A KDE KPart Application	A KDE KPart Application
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	WorKflow Command Library	Working directory for command
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	LIRC Server for KDE	KDE LIRC Server
Helikopter@item:inlistbox	Helicopter	Network status monitor	Network Monitor
Applaus@item:inlistbox	Applause	Copying %1 to %2...	Retrieving %1 from %2...
Gewehrschuss@item:inlistbox	Gunshot	& Disconnect Device	& Disconnect
Perkussion %1	Percussion %1	Connect to & all available devices	& Apply to all remaining files
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	& Search for Devices	& Rescan Devices
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	DeviceSync	KitchenSync
Zu öffnende Stücke@info	Song(s) to open	(C) 2008 Dario Freddi	(c) 2008 Dario Freddi
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Please wait, the connection to %1 will be established...	Connecting to server %1, please wait...
Schwerwiegender Fehler@info:whatsthis	Fatal	& Create Folder	& Create Folder...
Die Anwendung beenden@info:whatsthis	Exit the application	& Delete File	& Remove File
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Please enter a name for this object:	Enter object name:
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	iPod	iPodExport
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Local storage system	Local System
Liedtext speichern ...@action player play	Save Lyrics...	Mtp device	MTP Collection
Wiedergabe@info:whatsthis	Play	Mtp device (serial %1)	Monitor %1 (primary)
Wiedergabe starten@action player pause	Start playback of the current session	This operation deletes all data on the device. Do you still want to drive?	Formatting will erase all data on the disk. Are you sure you wish to proceed?
Pause@info:whatsthis	Pause	Format Device	Format
Wiedergabe anhalten@action player next song	Pause the playback	& Format Device	& Format
Nächstes Stück@action player previous song	Next song	Type device names	Device name
Vorheriges Stück@action player skip forward	Previous song	Graphic representation of hard disk usage	A hard disk usage monitor
Vorspulen@info:whatsthis	Forward	(C) 2006 Max Howell (C) 2008, 2009 Martin Sandsmark	(C) 2006 Thomas Michel
Im Stück vorspulen@action player skip backward	Player seek forward	Martin Sandsmark	Martin Sommer
Zurückspulen@info:whatsthis	Rewind	Max Howell	Michael Howell
Im Stück zurückspulen@action player stop	Player seek backward	Assistance and support	Further Information and Support
Stopp@info:whatsthis	Stop	Steffen Gerlach	Stefan Hellwig
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Inspiration	Impulse
Datei-Informationen ...@action playlist repeat	File info...	Original documentation...........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................	Presentation Document...
Wiederholen@action playlist shuffle	Repeat	Read the ‘path'	Read Thread
Beliebige Reihenfolge@action player auto-start	Shuffle	Read & Personal Folder	Private Folder
Automatisch starten@action	Auto-Start	Read & Base Folder	& Home Folder
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Reread	Rewrite
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	& Recently Readed	& Read only
Helikopter@item:inlistbox	Helicopter	& Up: /home/mxcl	& Top:
Applaus@item:inlistbox	Applause	Open here & Konqueror	Open & Konqueror Here
Gewehrschuss@item:inlistbox	Gunshot	Open console here	Open & Konsole Here
Perkussion %1	Percussion %1	Set new & center of view here	New Main & Window
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	KDE colors	KDE color scheme
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	High contrast	High Contrast
Zu öffnende Stücke@info	Song(s) to open	This folder is already excluded from reading	This document will be decrypted
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	The entered address cannot be read, it is invalid.	The address you have entered is not valid.
Schwerwiegender Fehler@info:whatsthis	Fatal	Filelight requires absolute paths, e.g. /%1	Searched include path: %1
Die Anwendung beenden@info:whatsthis	Exit the application	Folder not found: %1	File not found: %1
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Unable to access %1. Your access rights are not enough.	Unable to enter %1. You do not have access rights to this location.
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Cancel reading...	Starting reading...
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	(c) 2002-2004 Max Howell \t\t\t (c) 2008-2009 Martin T. Sandsmark	(c) 1997-2002 Martin R. Jones (c) 2003-2004 Chris Howells
Liedtext speichern ...@action player play	Save Lyrics...	Reading process: %1	Reading file: %1
Wiedergabe@info:whatsthis	Play	Read-in process finished, the view is created...	Preview image processing in progress...
Wiedergabe starten@action player pause	Start playback of the current session	Failed to read: %1	Could not read %1
Pause@info:whatsthis	Pause	UseNAME OF TRANSLATORS	Translator's name
Wiedergabe anhalten@action player next song	Pause the playback	Settings - Filelight	File Settings
Nächstes Stück@action player previous song	Next song	Exclude these folders:	Ignore files:
Vorheriges Stück@action player skip forward	Previous song	Prevents the reading of file systems that are not on this machine, such as NFS or Samba shares.	Sharing this folder makes it available under Linux/ UNIX (NFS) and Windows (Samba).
Vorspulen@info:whatsthis	Forward	Exclude & Network File Systems	& Network Folders
Im Stück vorspulen@action player skip backward	Player seek forward	Allows the reading of folders that are part of other file systems. If this setting is not enabled, this usually excludes /mnt when reading /.	To prevent other programs from accessing the modem while a connection is established, a file can be created to indicate that the modem is in use. On Linux an example file would be / var/ lock/ LCK.. ttyS1 Here you can select whether this locking will be done. Default: On
Zurückspulen@info:whatsthis	Rewind	Read beyond & File System Borders	Browse through the filesystem
Im Stück zurückspulen@action player stop	Player seek backward	Prevents the reading of removable disks (e.g. CD-Roms).	K3b does not support copying DVD-RAM.
Stopp@info:whatsthis	Stop	& Exclude removable media	& Ignore attachments
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Here you can change the contrast of the file overview in real time.	Here you can change the options for comparing the files.
Datei-Informationen ...@action playlist repeat	File info...	The fonts of different labels can be adjusted relative to the folder depth. Thus, important folders can be found faster. You should set a meaningful value for the minimum font size.	This determines the size of the font used to print a label underneath the bars. Bars are automatically suppressed if text becomes too large, so it is advisable to use a small font size here.
Wiederholen@action playlist shuffle	Repeat	Adjusted font size for labels	Vary label font sizes
Beliebige Reihenfolge@action player auto-start	Shuffle	Edge smoothing makes the file overview look clearer and more beautiful, but also slows down the display speed.	Use smooth scaling when resizing pictures. Usually pictures look better this way, but it takes more time to load them.
Automatisch starten@action	Auto-Start	& Edge smoothing	Edge Smoothing
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Some files are too small to be displayed individually in the file overview. If this option is enabled, too small files are displayed in one segment.	If you enable previews for one of these, files of that particular file type will not be represented by standard icons in the filemanager, but will instead be shown as miniature previews. On slow computers, the previews can take some time to show up, so you might not want to enable this feature.
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Show small files	Show small files
Helikopter@item:inlistbox	Helicopter	This is the smallest font size that Filelight may use for labels.	This selects the minimal bitrate used for encoding.
Applaus@item:inlistbox	Applause	& Minimum font size:	Minimum font size:
Gewehrschuss@item:inlistbox	Gunshot	Error in repositories.xml in line %1, column %2: %3	"Error in XML data: ""%1"" in line %2, column %3. XML data:"
Perkussion %1	Percussion %1	does not open repositories.xml for writing	Could not create gallery. xml
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	New job...	New project...
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Create new job	Create a new task
Zu öffnende Stücke@info	Song(s) to open	Step 1: Basic settings	E 1 Basic Setup
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	You need to enter a name for the job.	You must enter a name for the game.
Schwerwiegender Fehler@info:whatsthis	Fatal	Galmuri	Gyumri
Die Anwendung beenden@info:whatsthis	Exit the application	"(c) 2007, Park"" segfault"" J. K."	"(c) 2008, Park ""segfault"" Joon-Kyu"
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	"Park"" segfault"" J. K."	"Park ""segfault"" Joon-Kyu"
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Project managerNAME OF TRANSLATORS	Project manager
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	GwenRename	Gwenview
Liedtext speichern ...@action player play	Save Lyrics...	Rename & Folder	& Rename Folder
Wiedergabe@info:whatsthis	Play	Rename & Files	Edit & File
Wiedergabe starten@action player pause	Start playback of the current session	Please select the location of the files you want to rename.	Select the files you want to be downloaded.
Pause@info:whatsthis	Pause	Search Pattern	Search mode
Wiedergabe anhalten@action player next song	Pause the playback	Please insert a search pattern to select elements in GwenRename's element list.	Enter a pattern to search for, or select a previous pattern from the list.
Nächstes Stück@action player previous song	Next song	Search pattern:	Filter pattern:
Vorheriges Stück@action player skip forward	Previous song	Reverse element selection When this setting is enabled, elements that do not match the search pattern are selected.	When this option is enabled, this filter will show all items which do not contain the selected categories.
Vorspulen@info:whatsthis	Forward	Reverse element selection	Inverse selection
Im Stück vorspulen@action player skip backward	Player seek forward	Add to the current selection Normally, an existing selection is replaced by this action. However, if this setting is selected, the Elements action will add to the existing selection. Note: If the Revert element selection option is activated at the same time, the elements will be removed from the selection.	If checked, right clicking an item will select it, but will not unselect other, already selected items.
Zurückspulen@info:whatsthis	Rewind	Add to current selection	& Add to current selection
Im Stück zurückspulen@action player stop	Player seek backward	Location of the renamed files	Duplicate File Names
Stopp@info:whatsthis	Stop	From the point of view of:	From now on:
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Number of places:	Number of spaces:
Datei-Informationen ...@action playlist repeat	File info...	Output options	Export Options
Wiederholen@action playlist shuffle	Repeat	Use original names	Use Normalized Name
Beliebige Reihenfolge@action player auto-start	Shuffle	Replace with:	Replace with:
Automatisch starten@action	Auto-Start	Convert to lower case	Switch to lowercase
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Convert to capitals	Switch to uppercase
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	First sign large	First letter uppercase
Helikopter@item:inlistbox	Helicopter	Highlight the initials	Recognize quote characters
Applaus@item:inlistbox	Applause	Specify name:	Enter the name:
Gewehrschuss@item:inlistbox	Gunshot	Use part of the original name	Use original image
Perkussion %1	Percussion %1	Prefix - Suffix	prefix -validity
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	Use time stamp information	Use realtime scheduling
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Use Numerical Sorting	Use numeric keys
Zu öffnende Stücke@info	Song(s) to open	Mix Folder	Fold Folder
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Space conversion	Swap Space
Schwerwiegender Fehler@info:whatsthis	Fatal	Convert spaces to	Convert spaces to underscores
Die Anwendung beenden@info:whatsthis	Exit the application	hyphen	indent
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Convert from	Convert from:
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Spaces	Space
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Enable counter	Enable debugger
Liedtext speichern ...@action player play	Save Lyrics...	Start:Ending value	Start value:
Wiedergabe@info:whatsthis	Play	Number of posts:	Number of columns:
Wiedergabe starten@action player pause	Start playback of the current session	Same number of places	Number of spaces
Pause@info:whatsthis	Pause	Use numbering with step width	Use font with fixed width
Wiedergabe anhalten@action player next song	Pause the playback	File Extensions	File Extension
Nächstes Stück@action player previous song	Next song	Use original file extension	Use source file
Vorheriges Stück@action player skip forward	Previous song	New file extension:	New file:
Vorspulen@info:whatsthis	Forward	Use Compound File Extensions	Use thumbnails embedded in files
Im Stück vorspulen@action player skip backward	Player seek forward	Save File Extension	Save Log File
Zurückspulen@info:whatsthis	Rewind	Delete File Extension	Deleting snippet file
Im Stück zurückspulen@action player stop	Player seek backward	Use Profiles	Apply Profile
Stopp@info:whatsthis	Stop	Load standard profile	Standard profile
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Rename Profile	Change Profile
Datei-Informationen ...@action playlist repeat	File info...	Date type	Date Format
Wiederholen@action playlist shuffle	Repeat	Date of last change	Last Modification Time
Beliebige Reihenfolge@action player auto-start	Shuffle	Date of last read access	Last Reading Access
Automatisch starten@action	Auto-Start	Predefined expressions:	Predefined:
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Custom expressions:	Custom rendered:
source	target	translation	search_result
